Date,Brk,Weight,Anchor Offset,Water Height,Harness,Horizontal Distance,Cord Serial Number,Cord Usage Count
5/10/2025,,230,18.0,3,AF,2.0,65564834,113
5/10/2025,B,227,21.0,-3,AF,0.0,65564834,114
5/10/2025,B,227,21.0,-2,AB,0.0,65564834,115
5/11/2025,F,252,16.0,0,AF,0.0,65564834,116
5/11/2025,B,269,8.0,1,AF,0.0,65564834,121
5/11/2025,,225,18.0,-3,AF,0.0,65564834,123
5/18/2025,,221,18.0,1,AF,2.0,65564834,124
5/18/2025,B,230,20.0,-3,AF,0.0,65564834,125
5/18/2025,,223,20.0,-4,AF,0.0,65564834,126
5/18/2025,B,241,17.0,0,AF,2.0,65564834,127
5/18/2025,,228,16.0,0,AF,2.0,65564834,129
5/18/2025,,224,18.0,0,AB,3.0,65564834,130
5/18/2025,B,243,17.0,-3,AF,0.0,65564834,131
5/18/2025,,234,15.0,0,AF,0.0,65564834,132
5/18/2025,,222,19.0,0,AB,4.0,65564834,133
5/18/2025,,231,17.0,-4,AB,0.0,65564834,134
5/19/2025,F,224,23.0,-4,AF,0.0,65564834,136
5/19/2025,B,240,18.0,-3,AF,0.0,65564834,138
5/19/2025,B,236,16.0,0,AF,2.0,65564834,139
5/19/2025,B,242,15.0,-3,AB,0.0,65564834,140
5/19/2025,,221,19.0,-2,AF,1.0,65564834,141
5/19/2025,B,226,29.0,1,AF,1.0,65564834,142
5/23/2025,B,252,8.0,0,AF,0.0,65564834,148
5/24/2025,F,278,5.0,1,AF,3.0,65564834,149
5/24/2025,,217,21.0,-1,AF,3.0,65564834,150
5/24/2025,B,255,12.0,-2,AF,4.0,65564834,151
5/24/2025,B,229,20.0,-4,AF,0.0,65564834,154
5/24/2025,B,229,19.0,-4,AF,0.0,65564834,155
5/24/2025,B,242,15.0,2,AF,4.0,65564834,156
5/25/2025,F,226,23.0,-5,AF,1.0,65564834,157
5/25/2025,B,257,12.0,-4,AF,3.0,65564834,158
5/25/2025,B,260,8.0,1,AF,1.0,65564834,160
5/25/2025,B,232,21.0,-4,AF,4.0,65564834,161
5/31/2025,F,223,24.0,3,AF,0.0,65564834,163
5/31/2025,B,215,32.0,-4,BF,0.0,65564834,165
5/31/2025,B,235,16.0,1,AF,0.0,65564834,166
5/31/2025,B,260,8.0,2,AF,3.0,65564834,170
5/31/2025,B,220,21.0,0,AF,2.0,65564834,173
5/31/2025,B,267,6.0,3,AF,0.0,65564834,174
5/31/2025,,237,17.0,-2,AF,3.0,65564834,175
5/31/2025,,225,16.0,2,AF,3.0,65564834,176
6/1/2025,B,252,6.0,4,AF,0.0,65564834,179
6/1/2025,,242,6.0,3,AF,0.0,65564834,180
6/2/2025,F,251,13.0,-2,AF,0.0,65564834,183
6/2/2025,B,219,21.0,-1,AF,0.0,65564834,185
6/2/2025,B,219,21.0,-1,AF,0.0,65564834,186
6/5/2025,F,234,18.0,1,AF,0.0,65564834,190
6/7/2025,F,221,22.0,2,AF,0.0,65564834,192
6/7/2025,B,222,22.0,-1,AF,0.0,65564834,193
6/8/2025,B,242,16.0,0,AF,0.0,65564834,195
6/8/2025,,235,17.0,-1,AF,0.0,65564834,196
6/11/2025,,225,21.0,-4,AF,0.0,65564834,199
6/11/2025,B,230,22.0,-2,AF,0.0,65564834,203
6/11/2025,,218,22.0,-4,AB,0.0,65564834,204
6/16/2025,F,247,16.0,-2,AF,1.0,65564834,205
6/16/2025,,240,17.0,0,BF,0.0,65564834,206
6/16/2025,,236,15.0,-2,AF,0.0,65564834,207
6/16/2025,B,246,16.0,-5,AF,1.0,65564834,208
6/18/2025,,225,19.0,2,AF,2.0,65564834,210
6/18/2025,B,209,26.0,1,AF,2.0,65564834,211
6/19/2025,F,250,16.0,0,AF,5.0,65564834,213
6/20/2025,,225,21.0,-1,AF,6.0,65564834,215
6/21/2025,,229,19.0,-4,AF,1.0,65564834,217
6/21/2025,B,241,16.0,-3,AF,0.0,65564834,218
6/21/2025,,224,19.0,1,AF,0.0,65564834,220
6/21/2025,B,239,16.0,0,AF,2.0,65564834,224
6/21/2025,,213,23.0,-4,AF,0.0,65564834,225
6/21/2025,,238,15.0,-2,AB,0.0,65564834,226
6/22/2025,F,222,30.0,-2,BF,0.0,65564834,227
6/22/2025,,225,19.0,-3,AB,0.0,65564834,228
6/22/2025,,231,23.0,0,BF,1.0,65564834,231
6/22/2025,,217,22.0,-3,AF,2.0,65564834,232
6/23/2025,,234,16.0,-2,AF,0.0,65564834,235
6/23/2025,,229,18.0,-2,AF,0.0,65564834,236
6/23/2025,B,226,24.0,-5,AF,0.0,65564834,237
6/24/2025,F,220,26.0,-4,AF,0.0,65564834,238
6/24/2025,,218,20.0,2,AF,0.0,65564834,239
6/24/2025,B,228,22.0,-4,AF,0.0,65564834,241
6/25/2025,B,242,16.0,-2,AF,0.0,65564834,245
6/25/2025,B,242,17.0,-4,AF,0.0,65564834,246
6/25/2025,,228,17.0,0,AF,2.0,65564834,247
6/26/2025,F,232,20.0,1,AF,0.0,65564834,248
6/26/2025,B,228,21.0,1,AF,3.0,65564834,249
6/27/2025,F,229,12.0,-4,AF,0.0,65564834,250
6/27/2025,B/2,247,10.0,1,AF,0.0,65564834,251
6/27/2025,B,225,21.0,5,BF,2.0,65564834,252
6/28/2025,F,232,19.0,-4,AF,0.0,65564834,253
6/28/2025,B,244,15.0,-4,AF,0.0,65564834,255
6/28/2025,B,242,14.0,0,AF,3.0,65564834,256
6/28/2025,,232,13.0,0,AF,0.0,65564834,257
6/28/2025,B,238,18.0,-5,AF,0.0,65564834,258
6/28/2025,B,253,11.0,-2,AF,0.0,65564834,261
6/28/2025,,218,22.0,-3,AF,0.0,65564834,262
6/28/2025,,212,22.0,-3,AF,0.0,65564834,263
6/29/2025,F,233,18.0,0,AF,0.0,65564834,264
6/29/2025,B,218,24.0,-4,AF,2.0,65564834,266
6/29/2025,B,240,15.0,0,AF,1.0,65564834,267
6/29/2025,,230,15.0,0,AF,2.0,65564834,268
6/29/2025,B,249,14.0,-3,AF,1.0,65564834,269
6/29/2025,,232,21.0,2,BF,0.0,65564834,270
6/29/2025,B,258,10.0,0,AF,3.0,65564834,271
6/30/2025,F,236,18.0,-2,AF,3.0,65564834,272
6/30/2025,B,271,6.0,2,AF,2.0,65564834,273
6/30/2025,,230,17.0,-2,AF,1.0,65564834,274
7/1/2025,B,267,9.0,-4,AF,0.0,65564834,276
7/1/2025,B,244,13.0,-2,AF,3.0,65564834,277
7/1/2025,B,232,17.0,0,AF,1.0,65564834,278
7/2/2025,F,252,13.0,-1,AF,0.0,65564834,279
7/4/2025,F,239,17.0,1,AF,0.0,65564834,281
7/4/2025,B,238,18.0,-1,AF,0.0,65564834,282
7/4/2025,,228,17.0,0,AF,0.0,65564834,283
7/5/2025,F,237,26.0,1,BF,5.0,65564834,284
7/5/2025,B,253,14.0,-4,AF,0.0,65564834,285
7/5/2025,,244,12.0,-1,AF,1.0,65564834,286
7/5/2025,,239,14.0,-1,AB,0.0,65564834,287
7/5/2025,B,238,19.0,-5,AF,0.0,65564834,288
7/5/2025,B,228,21.0,-3,AF,0.0,65564834,289
7/5/2025,B,235,20.0,0,BB,3.0,65564834,290
7/5/2025,,241,14.0,0,AF,5.0,65564834,291
7/5/2025,,225,19.0,-3,AF,0.0,65564834,292
7/6/2025,F,222,22.0,-3,AF,0.0,65564834,294
7/6/2025,B,234,19.0,-1,AF,0.0,65564834,295
7/8/2025,F,225,22.0,-3,AF,0.0,65564834,296
7/8/2025,B,260,5.0,3,AF,0.0,65564834,297
7/11/2025,F,243,18.0,-2,AF,4.0,65564834,300
7/11/2025,B,268,6.0,1,AF,0.0,65564834,301
7/11/2025,B,270,7.0,-2,AF,0.0,65564834,302
7/12/2025,F,225,21.0,0,AF,0.0,65564834,303
7/12/2025,B,239,17.0,-4,AF,0.0,65564834,304
7/12/2025,,225,18.0,-3,AB,0.0,65564834,305
7/12/2025,B,232,19.0,1,BF,0.0,65564834,306
7/12/2025,,219,20.0,-1,AB,1.0,65564834,309
7/12/2025,,221,22.0,-4,AF,3.0,65564834,310
7/12/2025,B,233,19.0,-4,AF,0.0,65564834,312
7/13/2025,F,231,18.0,0,AF,3.0,65564834,315
7/13/2025,B,233,16.0,0,AF,0.0,65564834,316
7/13/2025,,216,21.0,-4,AF,0.0,65564834,317
7/14/2025,B,226,19.0,0,AF,1.0,65564834,319
7/14/2025,B,259,9.0,-1,AF,3.0,65564834,320
7/15/2025,F,222,22.0,-3,AF,0.0,65564834,321
7/16/2025,F,254,11.0,1,AF,0.0,65564834,323
7/16/2025,,244,13.0,-1,AF,1.0,65564834,324
7/16/2025,,239,15.0,-2,AF,1.0,65564834,325
7/16/2025,B,232,19.0,-2,AF,1.0,65564834,326
7/17/2025,F,229,19.0,0,AF,2.0,65564834,328
7/17/2025,,220,19.0,-1,AF,0.0,65564834,329
7/17/2025,,229,16.0,-3,AF,2.0,65564834,331
7/18/2025,F,224,22.0,-4,AF,1.0,65564834,333
7/18/2025,,225,21.0,0,AB,0.0,65564834,334
7/18/2025,,221,17.0,0,AF,0.0,65564834,335
7/18/2025,B,241,16.0,-5,AF,0.0,65564834,336
7/18/2025,,215,20.0,0,AF,0.0,65564834,337
7/18/2025,B,243,14.0,0,AF,4.0,65564834,338
7/18/2025,B,220,22.0,-4,AF,0.0,65564834,339
7/18/2025,,241,10.0,2,AB,3.0,65564834,340
7/18/2025,B,256,9.0,0,AB,0.0,65564834,341
7/18/2025,,240,11.0,2,AF,4.0,65564834,342
7/19/2025,B,262,10.0,-2,AB,1.0,65564834,344
7/19/2025,,221,18.0,-1,AF,0.0,65564834,345
7/19/2025,,210,22.0,-2,AF,0.0,65564834,346
7/19/2025,,256,8.0,0,AF,0.0,65564834,348
7/19/2025,,241,15.0,-4,AF,1.0,65564834,349
7/19/2025,B,226,21.0,-2,AF,2.0,65564834,350
7/19/2025,,245,12.0,-2,AF,0.0,65564834,351
7/19/2025,,234,16.0,-4,AF,0.0,65564834,352
7/19/2025,,230,15.0,-3,AF,0.0,65564834,353
7/19/2025,,223,16.0,0,AB,0.0,65564834,354
7/19/2025,B/2,217,23.0,-4,AF,0.0,65564834,355
7/19/2025,B ,256,13.0,-3,AF,0.0,65564834,356
7/19/2025,,230,19.0,1,AF,2.0,65564834,357
7/19/2025,B,228,22.0,-5,AF,0.0,65564834,358
7/19/2025,,258,12.0,-4,AF,0.0,65564834,359
7/19/2025,,239,18.0,-1,AF,3.0,65564834,360
7/19/2025,,221,20.0,-4,AF,0.0,65564834,362
7/19/2025,,229,22.0,-4,AF,4.0,65564834,366
7/20/2025,F,246,15.0,-3,AF,1.0,65564834,367
7/20/2025,,226,17.0,-4,AF,0.0,65564834,368
7/20/2025,,218,19.0,-3,AF,1.0,65564834,369
7/20/2025,,215,19.0,-3,AF,0.0,65564834,370
7/20/2025,,211,20.0,-3,AF,0.0,65564834,371
7/20/2025,B,224,20.0,-3,AF,0.0,65564834,372
7/20/2025,,228,15.0,0,AF,1.0,65564834,373
7/20/2025,,233,14.0,-1,AF,1.0,65564834,374
7/20/2025,B,230,19.0,-4,AF,0.0,65564834,375
7/20/2025,,212,18.0,2,AF,1.0,65564834,376
7/20/2025,,204,18.0,4,AF,0.0,65564834,377
7/22/2025,B,232,18.0,1,AF,4.0,65564834,380
7/22/2025,,220,18.0,1,AF,0.0,65564834,381
25-Jul,F,246,13.0,2,AF,0.0,65564834,382
25-Jul,,227,16.0,1,AF,0.0,65564834,384
25-Jul,B,271,6.0,1,AF,0.0,65564834,385
25-Jul,,214,23.0,-4,AF,0.0,65564834,386
7/26/2025,F,229,18.0,0,AB,0.0,65564834,387
7/26/2025,B,227,21.0,-3,AF,1.0,65564834,388
7/26/2025,,218,21.0,-3,AF,2.0,65564834,389
7/26/2025,B,231,19.0,-4,AF,1.0,65564834,390
7/26/2025,,234,14.0,0,AF,3.0,65564834,391
7/26/2025,,229,17.0,0,AF,6.0,65564834,392
7/26/2025,B,277,5.0,1,AF,1.0,65564834,393
7/26/2025,,237,15.0,0,AB,1.0,65564834,394
7/26/2025,,231,19.0,-5,AF,2.0,65564834,395
7/26/2025,B,231,22.0,-5,AF,2.0,65564834,396
7/26/2025,B/2,254,13.0,-4,AF,1.0,65564834,397
7/26/2025,B,246,13.0,-3,AF,0.0,65564834,398
7/26/2025,B,239,14.0,1,AF,0.0,65564834,399
7/26/2025,,232,15.0,2,AF,3.0,65564834,400
7/26/2025,B,223,20.0,-2,AF,0.0,65564834,401
7/26/2025,,220,15.0,4,AF,4.0,65564834,402
7/26/2025,B,222,21.0,-1,AF,1.0,65564834,403
7/27/2025,F,230,19.0,-3,AF,0.0,65564834,406
7/27/2025,B,221,27.0,-1,BF,0.0,65564834,407
7/27/2025,B,256,10.0,0,AB,3.0,65564834,408
7/27/2025,B,238,15.0,-1,AF,0.0,65564834,409
7/27/2025,B,240,17.0,1,AB,0.0,65564834,410
7/27/2025,B/2,248,16.0,-4,AF,4.0,65564834,411
7/27/2025,,222,24.0,-5,AF,2.0,65564834,412
7/27/2025,,216,22.0,-2,AF,4.0,65564834,413
7/27/2025,,227,15.0,2,AF,4.0,65564834,414
7/28/2025,F,274,7.0,1,AF,0.0,65564834,415
7/28/2025,,249,11.0,-1,AF,0.0,65564834,416
7/28/2025,,235,15.0,-1,AF,0.0,65564834,417
7/28/2025,B,247,15.0,-4,AF,0.0,65564834,418
7/28/2025,B ,244,20.0,-4,BF,0.0,65564834,419
7/28/2025,,232,16.0,0,AF,0.0,65564834,420
7/28/2025,,220,20.0,-2,AF,0.0,65564834,421
7/28/2025,,217,20.0,2,AF,0.0,65564834,422
7/28/2025,B,272,5.0,0,AB,0.0,65564834,423
7/28/2025,,226,18.0,-1,AF,0.0,65564834,424
7/29/2025,F,265,10.0,-1,AF,3.0,65564834,425
7/29/2025,,234,17.0,-4,AF,2.0,65564834,426
7/29/2025,B,228,21.0,-3,AF,3.0,65564834,427
7/29/2025,,235,16.0,-4,AF,0.0,65564834,429
7/29/2025,B,221,20.0,1,AF,0.0,65564834,431
7/30/2025,F,227,20.0,-1,AF,1.0,65564834,433
7/30/2025,B,223,22.0,0,AF,1.0,65564834,436
7/31/2025,B,225,23.0,-3,AF,2.0,65564834,439
7/31/2025,,239,19.0,-1,AF,0.0,65564834,440
7/31/2025,,231,18.0,0,AF,0.0,65564834,441
7/31/2025,B,224,23.0,-1,AB,2.0,65564834,442
7/31/2025,B,236,17.0,0,AF,0.0,65564834,443
8/1/2025,F,240,17.0,-3,AB,0.0,65564834,444
8/1/2025,B,240,16.0,-2,AF,0.0,65564834,446
8/1/2025,B,258,11.0,1,AF,1.0,65564834,447
8/1/2025,,231,15.0,1,AF,2.0,65564834,448
8/1/2025,B,260,6.0,2,AB,0.0,65564834,450
8/1/2025,,223,18.0,-1,AB,0.0,65564834,451
8/1/2025,B,267,8.0,-1,AF,0.0,65564834,452
8/1/2025,,220,17.0,1,AF,1.0,65564834,453
8/2/2025,B,232,20.0,-4,AB,0.0,65564834,455
8/2/2025,B,250,15.0,-2,AF,0.0,65564834,457
8/2/2025,,244,11.0,0,AF,2.0,65564834,458
8/2/2025,,231,15.0,2,AF,0.0,65564834,459
8/2/2025,B,255,13.0,-3,AF,0.0,65564834,460
8/2/2025,B,218,24.0,-5,AF,1.0,65564834,461
8/2/2025,B,230,17.0,-3,AF,2.0,65564834,462
8/2/2025,B,232,21.0,-5,BB,2.0,65564834,463
8/3/2025,F,260,6.0,2,AF,0.0,65564834,464
8/3/2025,B,235,17.0,1,AF,0.0,65564834,465
8/3/2025,,213,18.0,0,AF,1.0,65564834,466
8/3/2025,B,218,22.0,-2,AF,0.0,65564834,467
8/3/2025,B,218,23.0,-5,AB,1.0,65564834,468
8/3/2025,,213,20.0,1,AF,1.0,65564834,469
8/3/2025,B,264,8.0,1,AF,2.0,65564834,470
8/3/2025,,264,5.0,-1,AF,0.0,65564834,471
8/3/2025,B,239,18.0,-5,AF,0.0,65564834,472
8/3/2025,B,262,9.0,-1,AF,0.0,65564834,474
8/3/2025,,219,20.0,-1,AF,1.0,65564834,475
8/3/2025,B,244,15.0,-1,AF,0.0,65564834,476
8/4/2025,B,252,13.0,-1,AF,0.0,65564834,477
8/4/2025,B,258,14.0,3,AF,0.0,65564834,478
8/4/2025,B,242,14.0,-1,AF,0.0,65564834,479
8/4/2025,,219,20.0,-2,AF,0.0,65564834,480
8/4/2025,,252,6.0,4,BF,1.0,65564834,482
8/4/2025,,238,20.0,-1,BF,3.0,65564834,483
8/5/2025,F,255,13.0,-3,AF,1.0,65564834,485
8/6/2025,F,251,14.0,1,AF,3.0,65564834,486
8/6/2025,B,272,5.0,1,AF,0.0,65564834,487
8/6/2025,,246,11.0,0,AF,0.0,65564834,488
8/8/2025,B,222,18.0,5,AF,0.0,65574834,2
8/8/2025,B,224,22.0,4,AF,2.0,65574834,4
8/8/2025,B,225,25.0,-3,AF,0.0,65574834,5
8/9/2025,F,248,14.0,4,AF,0.0,65574834,6
8/9/2025,,230,19.0,1,AF,0.0,65574834,7
8/9/2025,,225,23.0,-3,AF,2.0,65574834,8
8/9/2025,B,224,24.0,-2,AF,0.0,65574834,9
8/9/2025,B,234,21.0,0,AF,1.0,65574834,10
8/9/2025,,212,26.0,0,AF,1.0,65574834,11
8/9/2025,B,239,21.0,-3,AF,3.0,65574834,12
8/9/2025,B,233,29.0,-3,BF,2.0,65574834,13
8/9/2025,,221,23.0,-1,AF,2.0,65574834,15
8/9/2025,,212,28.0,-3,AF,3.0,65574834,16
8/9/2025,,236,25.0,-2,AF,3.0,65574834,17
8/9/2025,B,222,25.0,-2,AF,2.0,65574834,18
8/9/2025,,221,22.0,0,AF,2.0,65574834,19
8/9/2025,,212,26.0,0,AF,2.0,65574834,20
8/9/2025,,230,19.0,-1,AF,0.0,65574834,22
8/9/2025,,226,23.0,-4,AF,1.0,65574834,24
8/9/2025,,215,24.0,-1,AF,2.0,65574834,25
8/9/2025,,211,24.0,0,AF,0.0,65574834,26
8/9/2025,B,234,23.0,-1,AF,3.0,65574834,28
8/10/2025,B,213,27.0,-2,AF,0.0,65574834,31
8/10/2025,B,233,22.0,-4,AF,0.0,65574834,33
8/10/2025,B/2,237,19.0,0,AF,0.0,65574834,37
8/11/2025,F,267,12.0,4,AF,0.0,65574834,38
8/11/2025,B ,248,19.0,-4,AF,1.0,65574834,39
8/11/2025,B,232,22.0,-1,AF,2.0,65574834,40
8/12/2025,F,249,17.0,1,AF,0.0,65574834,41
8/13/2025,B/2,237,19.0,0,AF,0.0,65574834,44
8/15/2025,F,237,21.0,2,AF,2.0,65574834,46
8/15/2025,B,225,24.0,1,AF,0.0,65574834,47
8/15/2025,,218,25.0,-3,AF,0.0,65574834,49
8/16/2025,F,226,25.0,0,AF,0.0,65574834,50
8/16/2025,,261,14.0,-3,AF,4.0,65574834,51
8/16/2025,,240,19.0,-3,AF,0.0,65574834,52
8/16/2025,,234,22.0,-3,AF,1.0,65574834,53
8/16/2025,B,245,21.0,-4,AF,0.0,65574834,55
8/16/2025,,241,17.0,0,AF,4.0,65574834,56
8/16/2025,B,239,28.0,-3,BF,0.0,65574834,57
8/16/2025,,224,23.0,-2,AF,0.0,65574834,58
8/16/2025,B,232,28.0,-5,AF,3.0,65574834,60
8/16/2025,,247,17.0,2,AF,0.0,65574834,61
8/16/2025,,239,17.0,1,AF,1.0,65574834,62
8/17/2025,B,234,24.0,-4,AF,0.0,65574834,65
8/17/2025,B,251,17.0,0,AF,0.0,65574834,67
8/17/2025,,240,19.0,-2,AF,3.0,65574834,68
8/17/2025,B,257,16.0,-3,AF,2.0,65574834,69
8/17/2025,,209,27.0,-3,AF,0.0,65574834,70
8/17/2025,,256,15.0,-2,AF,1.0,65574834,72
8/18/2025,F,228,24.0,0,AF,1.0,65574834,73
8/18/2025,B,239,22.0,-5,AF,0.0,65574834,74
8/18/2025,,233,18.0,0,AF,0.0,65574834,75
8/18/2025,B,244,18.0,-4,AF,0.0,65574834,76
8/18/2025,,223,22.0,-2,AF,3.0,65574834,77
8/20/2025,F,229,25.0,-2,AF,1.0,65574834,79
8/20/2025,,225,20.0,-2,AF,1.0,65574834,80
8/20/2025,B,228,23.0,-3,AF,0.0,65574834,82
8/20/2025,,223,20.0,-2,AF,0.0,65574834,83
8/20/2025,B,257,14.0,-3,AF,0.0,65574834,84
8/20/2025,,259,9.0,2,AF,2.0,65574834,85
8/20/2025,B,258,15.0,-2,AF,0.0,65574834,87
8/22/2025,F,228,23.0,1,AB,2.0,65574834,88
8/22/2025,B ,220,26.0,-5,AF,0.0,65574834,89
8/22/2025,,217,21.0,2,AF,0.0,65574834,90
8/22/2025,B,229,25.0,-3,AF,4.0,65574834,91
8/22/2025,B,229,22.0,-2,AF,0.0,65574834,92
8/22/2025,B ,227,23.0,-4,AF,1.0,65574834,93
8/23/2025,F,255,16.0,-3,AF,0.0,65574834,94
8/23/2025,,223,22.0,-3,AF,1.0,65574834,95
8/23/2025,B,272,15.0,0,BF,0.0,65574834,96
8/23/2025,,253,12.0,-1,AF,0.0,65574834,97
8/23/2025,B,243,19.0,-3,AF,1.0,65574834,98
8/23/2025,B,264,11.0,0,AF,1.0,65574834,99
8/23/2025,B,235,21.0,-1,AF,0.0,65574834,102
8/24/2025,F,224,25.0,-2,AF,3.0,65574834,103
8/24/2025,B,225,23.0,0,AF,1.0,65574834,105
8/24/2025,,223,21.0,1,AF,4.0,65574834,106
8/25/2025,F,227,24.0,-2,AB,2.0,65574834,108
8/25/2025,B,238,21.0,-5,AF,0.0,65574834,109
8/25/2025,B,238,19.0,-1,AF,0.0,65574834,110
8/25/2025,,235,16.0,0,AF,0.0,65574834,112
8/26/2025,F,229,22.0,0,AF,1.0,65574834,114
8/26/2025,B ,262,13.0,-4,AF,0.0,65574834,115
8/27/2025,B ,251,15.0,0,AF,0.0,65574834,116
8/28/2025,F,232,22.0,1,AF,0.0,65574834,117
8/29/2025,F,228,23.0,1,AF,2.0,65574834,118
8/29/2025,,223,21.0,0,AF,1.0,65574834,120
8/29/2025,,223,21.0,-3,AF,0.0,65574834,121
8/30/2025,F,249,19.0,-2,AF,0.0,65574834,123
8/30/2025,,207,25.0,-2,AF,0.0,65574834,124
8/30/2025,,244,14.0,0,AB,0.0,65574834,127
8/30/2025,,213,24.0,-1,AF,1.0,65574834,129
8/30/2025,,211,27.0,-5,AF,0.0,65574834,130
8/30/2025,B ,244,19.0,-1,AF,3.0,65574834,131
8/30/2025,,213,27.0,-5,AF,0.0,65574834,133
8/30/2025,,233,19.0,-4,AF,0.0,65574834,139
8/30/2025,,225,20.0,-3,AF,0.0,65574834,141
8/30/2025,B ,223,21.0,1,AF,2.0,65574834,144
8/30/2025,B ,231,19.0,0,AF,3.0,65574834,145
8/31/2025,F,218,27.0,0,AF,2.0,65574834,147
8/31/2025,B ,214,29.0,-5,AF,2.0,65574834,150
8/31/2025,,214,25.0,-5,AF,0.0,65574834,153
8/31/2025,,213,24.0,-2,AF,3.0,65574834,154
8/31/2025,B ,224,23.0,0,AF,2.0,65574834,155
8/31/2025,,215,23.0,-3,AF,0.0,65574834,157
8/31/2025,,200,27.0,1,AF,2.0,65574834,158
8/31/2025,,199,29.0,-2,AF,2.0,65574834,159
8/31/2025,B ,230,22.0,-4,AF,1.0,65574834,160
8/31/2025,B ,228,22.0,-1,AF,0.0,65574834,161
8/31/2025,,240,13.0,-1,AF,0.0,65574834,163
8/31/2025,B ,240,17.0,0,AF,0.0,65574834,165
8/31/2025,,222,20.0,-3,AF,0.0,65574834,166
8/31/2025,,216,22.0,-1,AF,0.0,65574834,167
9/1/2025,B ,251,14.0,0,AF,0.0,65574834,173
9/2/2025,F,268,6.0,3,AF,0.0,65574834,174
9/4/2025,F,275,8.0,0,AF,0.0,65574834,176
9/4/2025,,259,10.0,-1,AF,0.0,65574834,177
9/5/2025,F,246,17.0,-3,AF,0.0,65574834,179
9/5/2025,B ,233,18.0,4,AF,2.0,65574834,180
9/6/2025,B ,249,13.0,0,AF,1.0,65574834,183
9/6/2025,,246,12.0,1,AF,2.0,65574834,184
9/6/2025,B ,231,21.0,-1,AF,2.0,65574834,185
9/6/2025,,224,19.0,0,AF,3.0,65574834,186
9/6/2025,B ,223,24.0,-2,AF,5.0,65574834,189
9/7/2025,,224,18.0,3,AF,0.0,65574834,191
9/7/2025,B ,226,21.0,-3,AF,0.0,65574834,194
9/7/2025,,206,26.0,-3,AF,0.0,65574834,196
9/7/2025,B ,237,22.0,-5,AB,1.0,65574834,197
